VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
BMW,Z4,246.0,133.0,54.065,113.0,45.935,23.0,9.3496,33.0,13.4146,46.0,18.6992,19.0,7.7236,19.0,7.7236,3.0,1.2195,3.0,1.2195,36.0,14.6341,18.0,7.3171,10.0,4.065,18.0,7.3171,10.0,4.065,0.0,0.0,0.0,0.0
CADILLAC,BLS,9.0,5.0,55.5556,4.0,44.4444,0.0,0.0,0.0,0.0,4.0,44.4444,0.0,0.0,1.0,11.1111,1.0,11.1111,0.0,0.0,4.0,44.4444,1.0,11.1111,0.0,0.0,1.0,11.1111,2.0,22.2222,0.0,0.0,0.0,0.0
CHEVROLET,AVEO,1311.0,646.0,49.2754,665.0,50.7246,92.0,7.0175,295.0,22.5019,225.0,17.1625,64.0,4.8818,173.0,13.196,43.0,3.2799,72.0,5.492,204.0,15.5606,33.0,2.5172,68.0,5.1869,112.0,8.5431,32.0,2.4409,5.0,0.3814,2.0,0.1526
CHEVROLET,CAPTIVA,170.0,54.0,31.7647,116.0,68.2353,24.0,14.1176,59.0,34.7059,37.0,21.7647,19.0,11.1765,22.0,12.9412,8.0,4.7059,3.0,1.7647,34.0,20.0,19.0,11.1765,5.0,2.9412,29.0,17.0588,7.0,4.1176,1.0,0.5882,0.0,0.0
CHEVROLET,CRUZE,32.0,22.0,68.75,10.0,31.25,0.0,0.0,2.0,6.25,5.0,15.625,1.0,3.125,1.0,3.125,2.0,6.25,1.0,3.125,2.0,6.25,3.0,9.375,2.0,6.25,1.0,3.125,3.0,9.375,0.0,0.0,0.0,0.0
CHEVROLET,EPICA,98.0,38.0,38.7755,60.0,61.2245,5.0,5.102,29.0,29.5918,25.0,25.5102,8.0,8.1633,13.0,13.2653,8.0,8.1633,1.0,1.0204,22.0,22.449,5.0,5.102,4.0,4.0816,15.0,15.3061,7.0,7.1429,0.0,0.0,0.0,0.0
CHEVROLET,KALOS,1358.0,511.0,37.6289,847.0,62.3711,227.0,16.7158,336.0,24.7423,225.0,16.5685,116.0,8.542,195.0,14.3594,51.0,3.7555,252.0,18.5567,192.0,14.1384,43.0,3.1664,87.0,6.4065,189.0,13.9175,70.0,5.1546,2.0,0.1473,0.0,0.0
CHEVROLET,KYRON,62.0,13.0,20.9677,49.0,79.0323,26.0,41.9355,20.0,32.2581,20.0,32.2581,6.0,9.6774,20.0,32.2581,4.0,6.4516,7.0,11.2903,19.0,30.6452,5.0,8.0645,0.0,0.0,15.0,24.1935,13.0,20.9677,1.0,1.6129,0.0,0.0
CHEVROLET,LACETTI,1190.0,391.0,32.8571,799.0,67.1429,125.0,10.5042,310.0,26.0504,189.0,15.8824,209.0,17.563,218.0,18.3193,146.0,12.2689,112.0,9.4118,104.0,8.7395,115.0,9.6639,135.0,11.3445,295.0,24.7899,54.0,4.5378,8.0,0.6723,0.0,0.0
CHEVROLET,MATIZ,332.0,151.0,45.4819,181.0,54.5181,31.0,9.3373,60.0,18.0723,33.0,9.9398,31.0,9.3373,72.0,21.6867,20.0,6.0241,43.0,12.9518,33.0,9.9398,10.0,3.012,9.0,2.7108,52.0,15.6627,8.0,2.4096,1.0,0.3012,0.0,0.0
CHEVROLET,NUBIRA,198.0,63.0,31.8182,135.0,68.1818,22.0,11.1111,52.0,26.2626,32.0,16.1616,50.0,25.2525,44.0,22.2222,18.0,9.0909,26.0,13.1313,21.0,10.6061,7.0,3.5354,24.0,12.1212,57.0,28.7879,5.0,2.5253,1.0,0.5051,0.0,0.0
CHEVROLET,OTHER,16.0,4.0,25.0,12.0,75.0,6.0,37.5,7.0,43.75,2.0,12.5,2.0,12.5,3.0,18.75,1.0,6.25,0.0,0.0,2.0,12.5,1.0,6.25,3.0,18.75,4.0,25.0,1.0,6.25,0.0,0.0,0.0,0.0
CHEVROLET,REXTON,142.0,11.0,7.7465,131.0,92.2535,75.0,52.8169,69.0,48.5915,64.0,45.0704,27.0,19.0141,51.0,35.9155,30.0,21.1268,17.0,11.9718,53.0,37.3239,11.0,7.7465,24.0,16.9014,46.0,32.3944,23.0,16.1972,1.0,0.7042,0.0,0.0
CHEVROLET,RODIUS,137.0,26.0,18.9781,111.0,81.0219,26.0,18.9781,62.0,45.2555,61.0,44.5255,17.0,12.4088,39.0,28.4672,16.0,11.6788,15.0,10.9489,53.0,38.6861,22.0,16.0584,22.0,16.0584,32.0,23.3577,11.0,8.0292,0.0,0.0,0.0,0.0
CHEVROLET,SPARK,34.0,25.0,73.5294,9.0,26.4706,5.0,14.7059,3.0,8.8235,1.0,2.9412,0.0,0.0,1.0,2.9412,0.0,0.0,1.0,2.9412,1.0,2.9412,1.0,2.9412,1.0,2.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEVROLET,TACUMA,95.0,34.0,35.7895,61.0,64.2105,15.0,15.7895,23.0,24.2105,14.0,14.7368,9.0,9.4737,21.0,22.1053,5.0,5.2632,15.0,15.7895,5.0,5.2632,2.0,2.1053,5.0,5.2632,13.0,13.6842,7.0,7.3684,1.0,1.0526,0.0,0.0
CHRYSLER,300C,223.0,68.0,30.4933,155.0,69.5067,40.0,17.9372,69.0,30.9417,57.0,25.5605,20.0,8.9686,32.0,14.3498,5.0,2.2422,2.0,0.8969,65.0,29.148,1.0,0.4484,7.0,3.139,83.0,37.2197,7.0,3.139,9.0,4.0359,0.0,0.0
CHRYSLER,CROSSFIRE,15.0,6.0,40.0,9.0,60.0,1.0,6.6667,4.0,26.6667,4.0,26.6667,0.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,1.0,6.6667,3.0,20.0,2.0,13.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRYSLER,DELTA,28.0,13.0,46.4286,15.0,53.5714,3.0,10.7143,1.0,3.5714,1.0,3.5714,0.0,0.0,13.0,46.4286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5714,1.0,3.5714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRYSLER,GRAND VOYAGER,241.0,81.0,33.61,160.0,66.39,39.0,16.1826,74.0,30.7054,60.0,24.8963,30.0,12.4481,31.0,12.8631,13.0,5.3942,11.0,4.5643,54.0,22.4066,5.0,2.0747,23.0,9.5436,67.0,27.8008,2.0,0.8299,0.0,0.0,0.0,0.0
CHRYSLER,JEEP RANGE,138.0,56.0,40.5797,82.0,59.4203,43.0,31.1594,43.0,31.1594,19.0,13.7681,18.0,13.0435,16.0,11.5942,5.0,3.6232,12.0,8.6957,13.0,9.4203,3.0,2.1739,8.0,5.7971,26.0,18.8406,9.0,6.5217,1.0,0.7246,0.0,0.0
CHRYSLER,NEON,13.0,6.0,46.1538,7.0,53.8462,2.0,15.3846,1.0,7.6923,2.0,15.3846,4.0,30.7692,2.0,15.3846,0.0,0.0,1.0,7.6923,1.0,7.6923,0.0,0.0,0.0,0.0,4.0,30.7692,1.0,7.6923,0.0,0.0,0.0,0.0
CHRYSLER,OTHER,364.0,124.0,34.0659,240.0,65.9341,90.0,24.7253,118.0,32.4176,72.0,19.7802,30.0,8.2418,30.0,8.2418,16.0,4.3956,17.0,4.6703,62.0,17.033,15.0,4.1209,36.0,9.8901,70.0,19.2308,18.0,4.9451,16.0,4.3956,2.0,0.5495
CHRYSLER,P.T. CRUISER,133.0,51.0,38.3459,82.0,61.6541,10.0,7.5188,28.0,21.0526,45.0,33.8346,12.0,9.0226,16.0,12.0301,4.0,3.0075,8.0,6.015,34.0,25.5639,3.0,2.2556,18.0,13.5338,18.0,13.5338,4.0,3.0075,2.0,1.5038,0.0,0.0
CHRYSLER,SEBRING,49.0,6.0,12.2449,43.0,87.7551,21.0,42.8571,27.0,55.102,13.0,26.5306,4.0,8.1633,20.0,40.8163,4.0,8.1633,1.0,2.0408,13.0,26.5306,3.0,6.1224,7.0,14.2857,2.0,4.0816,6.0,12.2449,1.0,2.0408,0.0,0.0
CHRYSLER,VOYAGER,444.0,110.0,24.7748,334.0,75.2252,57.0,12.8378,158.0,35.5856,104.0,23.4234,83.0,18.6937,71.0,15.991,20.0,4.5045,33.0,7.4324,93.0,20.9459,14.0,3.1532,47.0,10.5856,150.0,33.7838,22.0,4.955,0.0,0.0,1.0,0.2252
CHRYSLER,WRANGLER,14.0,7.0,50.0,7.0,50.0,3.0,21.4286,2.0,14.2857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.2857,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.2857,1.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0
CHRYSLER,YPSILON,26.0,17.0,65.3846,9.0,34.6154,3.0,11.5385,0.0,0.0,2.0,7.6923,0.0,0.0,7.0,26.9231,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8462,0.0,0.0
CITROEN,2CV/DYANNE,28.0,9.0,32.1429,19.0,67.8571,9.0,32.1429,6.0,21.4286,9.0,32.1429,0.0,0.0,1.0,3.5714,3.0,10.7143,9.0,32.1429,10.0,35.7143,2.0,7.1429,3.0,10.7143,3.0,10.7143,3.0,10.7143,0.0,0.0,0.0,0.0
CITROEN,2CV6 SPECIAL,24.0,8.0,33.3333,16.0,66.6667,7.0,29.1667,8.0,33.3333,6.0,25.0,3.0,12.5,3.0,12.5,5.0,20.8333,4.0,16.6667,5.0,20.8333,2.0,8.3333,4.0,16.6667,4.0,16.6667,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,AX,13.0,3.0,23.0769,10.0,76.9231,2.0,15.3846,5.0,38.4615,1.0,7.6923,2.0,15.3846,3.0,23.0769,0.0,0.0,3.0,23.0769,1.0,7.6923,0.0,0.0,1.0,7.6923,6.0,46.1538,1.0,7.6923,0.0,0.0,0.0,0.0
CITROEN,BERLINGO,1218.0,550.0,45.156,668.0,54.844,185.0,15.1888,294.0,24.1379,206.0,16.913,145.0,11.9048,181.0,14.8604,90.0,7.3892,55.0,4.5156,172.0,14.1215,48.0,3.9409,56.0,4.5977,156.0,12.8079,101.0,8.2923,3.0,0.2463,14.0,1.1494
CITROEN,BX,12.0,3.0,25.0,9.0,75.0,1.0,8.3333,0.0,0.0,4.0,33.3333,1.0,8.3333,0.0,0.0,1.0,8.3333,4.0,33.3333,4.0,33.3333,1.0,8.3333,1.0,8.3333,3.0,25.0,1.0,8.3333,1.0,8.3333,0.0,0.0
CITROEN,C1,415.0,272.0,65.5422,143.0,34.4578,20.0,4.8193,38.0,9.1566,13.0,3.1325,28.0,6.747,56.0,13.494,6.0,1.4458,11.0,2.6506,4.0,0.9639,6.0,1.4458,17.0,4.0964,40.0,9.6386,16.0,3.8554,3.0,0.7229,0.0,0.0
CITROEN,C2,640.0,283.0,44.2188,357.0,55.7813,57.0,8.9063,145.0,22.6563,168.0,26.25,27.0,4.2188,94.0,14.6875,21.0,3.2813,23.0,3.5937,72.0,11.25,42.0,6.5625,40.0,6.25,44.0,6.875,24.0,3.75,5.0,0.7813,1.0,0.1563
CITROEN,C3,4575.0,2129.0,46.5355,2446.0,53.4645,391.0,8.5464,1097.0,23.9781,945.0,20.6557,195.0,4.2623,656.0,14.3388,171.0,3.7377,146.0,3.1913,300.0,6.5574,220.0,4.8087,466.0,10.1858,271.0,5.9235,168.0,3.6721,20.0,0.4372,2.0,0.0437
CITROEN,C3 PICASSO,121.0,83.0,68.595,38.0,31.405,11.0,9.0909,17.0,14.0496,10.0,8.2645,6.0,4.9587,6.0,4.9587,2.0,1.6529,1.0,0.8264,7.0,5.7851,3.0,2.4793,3.0,2.4793,1.0,0.8264,9.0,7.438,0.0,0.0,0.0,0.0
CITROEN,C4,8723.0,4242.0,48.6301,4481.0,51.3699,936.0,10.7303,2248.0,25.771,1061.0,12.1632,434.0,4.9754,1531.0,17.5513,250.0,2.866,141.0,1.6164,697.0,7.9904,404.0,4.6314,748.0,8.575,440.0,5.0441,365.0,4.1843,33.0,0.3783,2.0,0.0229
CITROEN,C4 PICASSO,9.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,C5,4318.0,1679.0,38.8837,2639.0,61.1163,459.0,10.6299,1096.0,25.3821,1228.0,28.4391,309.0,7.1561,694.0,16.0723,324.0,7.5035,91.0,2.1075,933.0,21.6072,332.0,7.6887,438.0,10.1436,484.0,11.2089,215.0,4.9792,27.0,0.6253,0.0,0.0
CITROEN,C6,28.0,12.0,42.8571,16.0,57.1429,1.0,3.5714,5.0,17.8571,8.0,28.5714,2.0,7.1429,6.0,21.4286,2.0,7.1429,0.0,0.0,8.0,28.5714,3.0,10.7143,1.0,3.5714,2.0,7.1429,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,C8,190.0,63.0,33.1579,127.0,66.8421,34.0,17.8947,47.0,24.7368,56.0,29.4737,17.0,8.9474,48.0,25.2632,30.0,15.7895,4.0,2.1053,45.0,23.6842,12.0,6.3158,5.0,2.6316,36.0,18.9474,10.0,5.2632,2.0,1.0526,0.0,0.0
CITROEN,C-CROSSER,44.0,20.0,45.4545,24.0,54.5455,5.0,11.3636,8.0,18.1818,17.0,38.6364,5.0,11.3636,1.0,2.2727,2.0,4.5455,2.0,4.5455,16.0,36.3636,4.0,9.0909,1.0,2.2727,4.0,9.0909,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,CX,6.0,0.0,0.0,6.0,100.0,3.0,50.0,2.0,33.3333,0.0,0.0,1.0,16.6667,1.0,16.6667,2.0,33.3333,2.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.3333,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,DISPATCH,78.0,34.0,43.5897,44.0,56.4103,12.0,15.3846,12.0,15.3846,12.0,15.3846,3.0,3.8462,17.0,21.7949,9.0,11.5385,1.0,1.2821,11.0,14.1026,4.0,5.1282,5.0,6.4103,5.0,6.4103,2.0,2.5641,0.0,0.0,1.0,1.2821
CITROEN,DS3,124.0,91.0,73.3871,33.0,26.6129,11.0,8.871,14.0,11.2903,3.0,2.4194,3.0,2.4194,4.0,3.2258,3.0,2.4194,1.0,0.8065,4.0,3.2258,0.0,0.0,6.0,4.8387,1.0,0.8065,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,DS4,112.0,93.0,83.0357,19.0,16.9643,5.0,4.4643,4.0,3.5714,1.0,0.8929,1.0,0.8929,9.0,8.0357,0.0,0.0,1.0,0.8929,2.0,1.7857,1.0,0.8929,4.0,3.5714,1.0,0.8929,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,DS5,76.0,49.0,64.4737,27.0,35.5263,6.0,7.8947,1.0,1.3158,2.0,2.6316,0.0,0.0,18.0,23.6842,0.0,0.0,0.0,0.0,4.0,5.2632,1.0,1.3158,0.0,0.0,0.0,0.0,1.0,1.3158,0.0,0.0,1.0,1.3158
CITROEN,NEMO,17.0,8.0,47.0588,9.0,52.9412,2.0,11.7647,5.0,29.4118,5.0,29.4118,0.0,0.0,1.0,5.8824,0.0,0.0,0.0,0.0,1.0,5.8824,4.0,23.5294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,NEW C5,10.0,9.0,90.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITROEN,OTHER,690.0,241.0,34.9275,449.0,65.0725,107.0,15.5072,217.0,31.4493,167.0,24.2029,53.0,7.6812,130.0,18.8406,35.0,5.0725,38.0,5.5072,118.0,17.1014,43.0,6.2319,53.0,7.6812,69.0,10.0,27.0,3.913,2.0,0.2899,0.0,0.0
CITROEN,PICASSO,685.0,244.0,35.6204,441.0,64.3796,99.0,14.4526,212.0,30.9489,187.0,27.2993,45.0,6.5693,128.0,18.6861,62.0,9.0511,24.0,3.5036,147.0,21.4599,24.0,3.5036,40.0,5.8394,55.0,8.0292,50.0,7.2993,2.0,0.292,0.0,0.0
CITROEN,SAXO,874.0,253.0,28.9474,621.0,71.0526,171.0,19.5652,269.0,30.778,221.0,25.286,99.0,11.3272,132.0,15.103,147.0,16.8192,110.0,12.5858,164.0,18.7643,20.0,2.2883,75.0,8.5812,217.0,24.8284,173.0,19.7941,9.0,1.0297,0.0,0.0
CITROEN,SYNERGIE,24.0,4.0,16.6667,20.0,83.3333,4.0,16.6667,8.0,33.3333,10.0,41.6667,7.0,29.1667,3.0,12.5,6.0,25.0,5.0,20.8333,12.0,50.0,2.0,8.3333,3.0,12.5,8.0,33.3333,3.0,12.5,0.0,0.0,0.0,0.0
CITROEN,XANTIA,201.0,67.0,33.3333,134.0,66.6667,26.0,12.9353,50.0,24.8756,64.0,31.8408,36.0,17.9104,32.0,15.9204,14.0,6.9652,22.0,10.9453,47.0,23.3831,18.0,8.9552,19.0,9.4527,45.0,22.3881,20.0,9.9502,1.0,0.4975,0.0,0.0
CITROEN,XM,14.0,2.0,14.2857,12.0,85.7143,5.0,35.7143,4.0,28.5714,6.0,42.8571,2.0,14.2857,1.0,7.1429,0.0,0.0,4.0,28.5714,4.0,28.5714,2.0,14.2857,2.0,14.2857,2.0,14.2857,1.0,7.1429,0.0,0.0,0.0,0.0
CITROEN,XSARA,3027.0,1081.0,35.7119,1946.0,64.2881,478.0,15.7912,833.0,27.519,723.0,23.885,327.0,10.8028,562.0,18.5662,305.0,10.076,175.0,5.7813,594.0,19.6234,98.0,3.2375,239.0,7.8956,359.0,11.8599,346.0,11.4305,15.0,0.4955,2.0,0.0661
CITROEN,XSARA PICASSO,305.0,112.0,36.7213,193.0,63.2787,18.0,5.9016,97.0,31.8033,56.0,18.3607,13.0,4.2623,71.0,23.2787,38.0,12.459,13.0,4.2623,46.0,15.082,5.0,1.6393,21.0,6.8852,17.0,5.5738,26.0,8.5246,2.0,0.6557,0.0,0.0
CITROEN,ZX,35.0,12.0,34.2857,23.0,65.7143,10.0,28.5714,8.0,22.8571,2.0,5.7143,4.0,11.4286,7.0,20.0,5.0,14.2857,7.0,20.0,1.0,2.8571,3.0,8.5714,1.0,2.8571,9.0,25.7143,3.0,8.5714,1.0,2.8571,0.0,0.0
DACIA,DUSTER,34.0,31.0,91.1765,3.0,8.8235,3.0,8.8235,1.0,2.9412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.8824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACIA,LOGAN,25.0,21.0,84.0,4.0,16.0,1.0,4.0,1.0,4.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
DACIA,OTHER,38.0,28.0,73.6842,10.0,26.3158,2.0,5.2632,7.0,18.4211,0.0,0.0,1.0,2.6316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6316,1.0,2.6316,1.0,2.6316,0.0,0.0,0.0,0.0
DACIA,SANDERO,42.0,33.0,78.5714,9.0,21.4286,3.0,7.1429,5.0,11.9048,0.0,0.0,0.0,0.0,1.0,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAEWOO,KALOS,1343.0,378.0,28.1459,965.0,71.8541,248.0,18.4661,251.0,18.6895,295.0,21.9657,249.0,18.5406,211.0,15.7111,83.0,6.1802,371.0,27.6247,254.0,18.9129,29.0,2.1593,75.0,5.5845,397.0,29.5607,77.0,5.7334,3.0,0.2234,0.0,0.0
DAEWOO,LACETTI,130.0,49.0,37.6923,81.0,62.3077,16.0,12.3077,21.0,16.1538,11.0,8.4615,35.0,26.9231,14.0,10.7692,6.0,4.6154,18.0,13.8462,4.0,3.0769,6.0,4.6154,6.0,4.6154,40.0,30.7692,7.0,5.3846,1.0,0.7692,0.0,0.0
DAEWOO,LANOS,834.0,255.0,30.5755,579.0,69.4245,182.0,21.8225,224.0,26.8585,182.0,21.8225,205.0,24.5803,152.0,18.2254,42.0,5.036,132.0,15.8273,133.0,15.9472,51.0,6.1151,35.0,4.1966,235.0,28.1775,65.0,7.7938,4.0,0.4796,0.0,0.0
DAEWOO,MATIZ,522.0,118.0,22.6054,404.0,77.3946,102.0,19.5402,128.0,24.5211,95.0,18.1992,115.0,22.0307,117.0,22.4138,95.0,18.1992,139.0,26.6284,86.0,16.4751,15.0,2.8736,56.0,10.728,166.0,31.8008,81.0,15.5172,6.0,1.1494,0.0,0.0
DAEWOO,NUBIRA,247.0,74.0,29.9595,173.0,70.0405,28.0,11.336,62.0,25.1012,37.0,14.9798,72.0,29.1498,39.0,15.7895,33.0,13.3603,54.0,21.8623,21.0,8.502,11.0,4.4534,19.0,7.6923,90.0,36.4372,17.0,6.8826,1.0,0.4049,0.0,0.0
DAEWOO,OTHER,19.0,4.0,21.0526,15.0,78.9474,7.0,36.8421,7.0,36.8421,5.0,26.3158,6.0,31.5789,6.0,31.5789,5.0,26.3158,5.0,26.3158,5.0,26.3158,0.0,0.0,1.0,5.2632,7.0,36.8421,2.0,10.5263,0.0,0.0,0.0,0.0
DAEWOO,REXTON,24.0,5.0,20.8333,19.0,79.1667,8.0,33.3333,11.0,45.8333,10.0,41.6667,4.0,16.6667,9.0,37.5,3.0,12.5,2.0,8.3333,8.0,33.3333,1.0,4.1667,3.0,12.5,6.0,25.0,3.0,12.5,1.0,4.1667,0.0,0.0
DAEWOO,TACUMA,53.0,18.0,33.9623,35.0,66.0377,7.0,13.2075,10.0,18.8679,9.0,16.9811,18.0,33.9623,6.0,11.3208,0.0,0.0,8.0,15.0943,4.0,7.5472,3.0,5.6604,3.0,5.6604,20.0,37.7358,5.0,9.434,0.0,0.0,0.0,0.0
DAIHATSU,CHARADE,284.0,146.0,51.4085,138.0,48.5915,27.0,9.507,40.0,14.0845,25.0,8.8028,16.0,5.6338,41.0,14.4366,30.0,10.5634,19.0,6.6901,20.0,7.0423,10.0,3.5211,14.0,4.9296,24.0,8.4507,29.0,10.2113,2.0,0.7042,0.0,0.0
DAIHATSU,COPEN,27.0,16.0,59.2593,11.0,40.7407,2.0,7.4074,2.0,7.4074,1.0,3.7037,2.0,7.4074,0.0,0.0,1.0,3.7037,5.0,18.5185,0.0,0.0,1.0,3.7037,0.0,0.0,2.0,7.4074,3.0,11.1111,0.0,0.0,0.0,0.0
DAIHATSU,CUORE,193.0,59.0,30.5699,134.0,69.4301,22.0,11.399,32.0,16.5803,31.0,16.0622,16.0,8.2902,28.0,14.5078,42.0,21.7617,52.0,26.943,31.0,16.0622,4.0,2.0725,4.0,2.0725,28.0,14.5078,30.0,15.544,0.0,0.0,0.0,0.0
DAIHATSU,OTHER,95.0,35.0,36.8421,60.0,63.1579,26.0,27.3684,21.0,22.1053,4.0,4.2105,7.0,7.3684,8.0,8.4211,7.0,7.3684,18.0,18.9474,1.0,1.0526,6.0,6.3158,8.0,8.4211,11.0,11.5789,21.0,22.1053,0.0,0.0,0.0,0.0
DAIHATSU,SIRION,643.0,346.0,53.8103,297.0,46.1897,58.0,9.0202,97.0,15.0855,47.0,7.3095,45.0,6.9984,73.0,11.353,48.0,7.465,64.0,9.9533,25.0,3.888,4.0,0.6221,28.0,4.3546,62.0,9.6423,80.0,12.4417,6.0,0.9331,0.0,0.0
DAIHATSU,TERIOS,1484.0,743.0,50.0674,741.0,49.9326,181.0,12.1968,268.0,18.0593,136.0,9.1644,91.0,6.1321,113.0,7.6146,110.0,7.4124,259.0,17.4528,126.0,8.4906,31.0,2.0889,28.0,1.8868,116.0,7.8167,183.0,12.3315,3.0,0.2022,4.0,0.2695
DAIHATSU,YRV,16.0,7.0,43.75,9.0,56.25,2.0,12.5,3.0,18.75,2.0,12.5,1.0,6.25,4.0,25.0,3.0,18.75,4.0,25.0,3.0,18.75,2.0,12.5,0.0,0.0,1.0,6.25,1.0,6.25,0.0,0.0,0.0,0.0
DAIMLER,OTHER,52.0,22.0,42.3077,30.0,57.6923,6.0,11.5385,12.0,23.0769,7.0,13.4615,2.0,3.8462,9.0,17.3077,2.0,3.8462,9.0,17.3077,4.0,7.6923,2.0,3.8462,3.0,5.7692,7.0,13.4615,5.0,9.6154,3.0,5.7692,0.0,0.0
DE LOREAN,OTHER,7.0,6.0,85.7143,1.0,14.2857,1.0,14.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DODGE,AVENGER,11.0,0.0,0.0,11.0,100.0,6.0,54.5455,5.0,45.4545,4.0,36.3636,2.0,18.1818,2.0,18.1818,0.0,0.0,0.0,0.0,4.0,36.3636,0.0,0.0,2.0,18.1818,3.0,27.2727,2.0,18.1818,0.0,0.0,0.0,0.0
DODGE,CALIBER,124.0,38.0,30.6452,86.0,69.3548,13.0,10.4839,44.0,35.4839,59.0,47.5806,9.0,7.2581,21.0,16.9355,4.0,3.2258,4.0,3.2258,56.0,45.1613,13.0,10.4839,9.0,7.2581,12.0,9.6774,6.0,4.8387,1.0,0.8065,0.0,0.0
DODGE,JOURNEY,36.0,9.0,25.0,27.0,75.0,20.0,55.5556,11.0,30.5556,11.0,30.5556,2.0,5.5556,5.0,13.8889,1.0,2.7778,0.0,0.0,12.0,33.3333,0.0,0.0,2.0,5.5556,3.0,8.3333,2.0,5.5556,1.0,2.7778,0.0,0.0
DODGE,OTHER,11.0,2.0,18.1818,9.0,81.8182,4.0,36.3636,6.0,54.5455,0.0,0.0,1.0,9.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.1818,3.0,27.2727,0.0,0.0,0.0,0.0,0.0,0.0
FERRARI,360,8.0,6.0,75.0,2.0,25.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,0.0,0.0
FERRARI,OTHER,36.0,22.0,61.1111,14.0,38.8889,5.0,13.8889,3.0,8.3333,4.0,11.1111,1.0,2.7778,2.0,5.5556,1.0,2.7778,0.0,0.0,3.0,8.3333,0.0,0.0,4.0,11.1111,1.0,2.7778,4.0,11.1111,0.0,0.0,0.0,0.0
FIAT,126,8.0,1.0,12.5,7.0,87.5,2.0,25.0,5.0,62.5,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0,5.0,62.5,0.0,0.0,0.0,0.0,2.0,25.0,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
FIAT,500,966.0,557.0,57.6605,409.0,42.3395,63.0,6.5217,82.0,8.4886,96.0,9.9379,21.0,2.1739,248.0,25.6729,13.0,1.3458,6.0,0.6211,59.0,6.1077,60.0,6.2112,49.0,5.0725,37.0,3.8302,21.0,2.1739,7.0,0.7246,0.0,0.0
