VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
HYUNDAI,I45,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYUNDAI,I800,14,6,11,8,17,0,0,1,2,0,0,2,3,2,2,0,0,1,2,0,0,0,0,3,6,1,2,1,3,0,0,0,0
HYUNDAI,IX20,681,509,0,172,0,36,0,50,0,18,0,6,0,26,0,3,0,2,0,7,0,41,0,42,0,18,0,9,0,2,0,0,0
HYUNDAI,IX35,2924,2350,0,574,0,123,0,224,0,69,0,30,0,106,0,6,0,5,0,36,0,38,0,66,0,61,0,21,0,3,0,7,0
HYUNDAI,LANTRA,1596,458,0,1138,0,272,0,398,0,240,0,422,0,420,0,193,0,142,0,148,0,77,0,115,0,538,0,165,0,8,0,0,0
HYUNDAI,MATRIX,723,277,0,446,0,95,0,140,0,127,0,156,0,116,0,86,0,97,0,104,0,43,0,34,0,186,0,54,0,4,0,0,0
HYUNDAI,MONTANA,159,69,2,90,1,17,0,24,0,26,0,16,0,16,0,5,0,4,0,17,0,5,0,21,0,38,0,8,0,0,0,0,0
HYUNDAI,OTHER,3838,1670,0,2168,0,453,0,827,0,459,0,517,0,477,0,430,0,225,0,288,0,166,0,224,0,628,0,430,0,19,0,1,0
HYUNDAI,PONY,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYUNDAI,S COUPE,177,59,2,118,2,28,0,36,0,26,0,49,0,34,0,15,0,16,0,19,0,4,0,13,0,69,1,17,0,0,0,0,0
HYUNDAI,SANTA FE,7709,2841,0,4868,0,927,0,1911,0,2241,0,966,0,903,0,997,0,242,0,1947,0,269,0,402,0,1114,0,352,0,43,0,22,0
HYUNDAI,SONATA,925,391,0,534,0,78,0,203,0,139,0,104,0,125,0,69,0,22,0,114,0,51,0,44,0,192,0,30,0,2,0,1,0
HYUNDAI,TERRACAN,21,8,5,13,22,6,8,4,3,3,6,4,7,1,0,2,2,0,0,1,1,2,5,2,2,5,8,3,7,0,0,0,0
HYUNDAI,TRAJET,2731,638,0,2093,0,382,0,838,0,1089,0,664,0,541,0,280,0,369,0,795,0,393,0,160,0,665,0,136,0,5,0,2,0
HYUNDAI,TRAJET 2.0 TD GSI 5DR,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYUNDAI,TUCSON,3231,1295,0,1936,0,527,0,756,0,711,0,427,0,303,0,116,0,214,0,559,0,190,0,151,0,572,0,119,0,10,0,7,0
HYUNDAI,TUCSON 2.0 2WD 5DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYUNDAI,TUCSON 2.0 CDX 4WD,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HYUNDAI,VELOSTER,101,78,1,23,0,3,0,4,0,3,0,0,0,12,0,0,0,0,0,1,0,2,0,5,0,3,0,0,0,0,0,0,0
IMPERIAL,OTHER,3,0,0,3,33,2,22,1,11,1,11,0,0,0,0,0,0,0,0,1,11,0,0,2,22,0,0,0,0,0,0,0,0
INFINITI,OTHER,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTERNATIONAL,OTHER,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISUZU,D-MAX,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISUZU,OTHER,29,5,5,24,35,9,16,4,2,5,6,4,6,4,3,3,4,4,3,2,3,6,6,0,0,6,9,6,8,0,0,0,0
ISUZU,TROOPER 3.0 DT/TD 3DR,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISUZU,UBS,57,18,7,39,10,15,2,17,4,11,1,6,1,8,2,9,2,6,1,6,0,6,0,5,1,7,1,6,1,1,0,0,0
IVECO,OTHER,3,1,16,2,50,1,16,2,50,0,0,1,16,1,16,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,33,0,0
JAGUAR,OTHER,704,329,2,375,2,82,0,108,0,99,0,53,0,87,0,14,0,66,0,86,0,68,0,35,0,73,0,40,0,9,0,0,0
JAGUAR,S-TYPE,611,269,0,342,0,82,0,122,0,124,0,55,0,88,0,12,0,37,0,103,0,44,0,33,0,60,0,20,0,11,0,0,0
JAGUAR,XF,661,420,0,241,0,100,0,54,0,56,0,4,0,73,0,9,0,5,0,50,0,12,0,23,0,5,0,2,0,8,0,0,0
JAGUAR,XJ,43,25,12,18,6,1,0,7,1,2,0,0,0,8,1,0,0,1,2,2,0,3,0,1,0,1,0,0,0,2,0,0,0
JAGUAR,XJ6,111,44,5,67,5,13,0,17,1,28,2,7,1,8,0,2,0,2,0,25,2,30,1,9,1,10,1,3,0,1,0,0,0
JAGUAR,XK,125,87,5,38,1,10,0,10,0,12,0,0,0,17,0,0,0,1,0,9,0,3,0,2,0,0,0,1,0,2,0,0,0
JAGUAR,XK 8 4.2 V8 02DR A,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
JAGUAR,XKR,1,0,0,1,100,0,0,0,0,1,100,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0
JAGUAR,X-TYPE,1620,673,0,947,0,227,0,283,0,266,0,218,0,257,0,65,0,126,0,200,0,59,0,94,0,256,0,155,0,22,0,2,0
JEEP,OTHER,149,60,1,89,2,29,0,26,0,40,0,7,0,10,0,5,0,1,0,39,0,11,0,10,0,12,0,4,0,1,0,0,0
KIA,CARENS,481,137,1,344,1,93,0,147,0,108,0,97,0,89,0,68,0,39,0,68,0,23,0,30,0,161,0,13,0,0,0,1,0
KIA,CARNIVAL,161,66,2,95,2,26,0,36,0,40,0,10,0,12,0,8,0,8,0,30,0,10,0,5,0,19,0,12,0,0,0,1,0
KIA,CEED,4513,2781,0,1732,0,298,0,772,0,284,0,138,0,358,0,33,0,30,0,216,0,70,0,338,0,235,0,130,0,8,0,2,0
KIA,CERATO,641,273,0,368,0,54,0,109,0,122,0,153,0,60,0,41,0,17,0,26,0,30,0,34,0,171,0,53,0,3,0,0,0
KIA,MAGENTIS,203,74,1,129,3,17,0,56,1,45,1,25,0,33,0,17,0,6,0,34,0,4,0,16,0,28,0,5,0,1,0,1,0
KIA,MENTOR,15,2,2,13,37,4,13,7,21,2,8,3,10,3,11,3,10,4,13,1,6,0,0,3,8,5,18,1,6,0,0,0,0
KIA,OPTIMA,215,174,1,41,0,13,0,7,0,3,0,3,0,6,0,1,0,1,0,3,0,0,0,4,0,10,0,2,0,0,0,0,0
KIA,OTHER,6,3,8,3,8,2,5,1,2,3,8,2,5,0,0,2,5,2,5,2,5,0,0,1,2,3,8,1,2,0,0,0,0
KIA,PICANTO,1845,1038,0,807,0,179,0,327,0,58,0,103,0,163,0,52,0,97,0,53,0,31,0,67,0,228,0,54,0,7,0,0,0
KIA,PRIDE,3,2,66,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,1,33,0,0,0,0,0,0
KIA,PRO_CEED,962,551,0,411,0,78,0,154,0,43,0,33,0,84,0,8,0,8,0,31,0,17,0,134,0,51,0,26,0,2,0,1,0
KIA,RIO,4538,2567,0,1971,0,369,0,763,0,499,0,305,0,595,0,246,0,132,0,446,0,46,0,161,0,424,0,79,0,12,0,1,0
KIA,SEDONA,261,86,1,175,2,37,0,56,1,54,0,28,0,55,0,21,0,32,0,43,0,15,0,24,0,80,0,25,0,1,0,5,0
KIA,SHUMA,22,5,4,17,14,2,1,6,6,7,5,7,7,6,2,4,1,6,4,3,3,1,0,5,4,10,10,0,0,0,0,0,0
KIA,SORENTO,1299,432,0,867,0,228,0,307,0,371,0,251,0,183,0,94,0,171,0,135,0,88,0,112,0,322,0,53,0,11,0,2,0
KIA,SOUL,306,219,1,87,0,15,0,26,0,14,0,1,0,32,0,1,0,3,0,13,0,3,0,12,0,4,0,0,0,0,0,0,0
KIA,SPORTAGE,3020,1903,0,1117,0,253,0,340,0,332,0,119,0,170,0,68,0,68,0,284,0,80,0,173,0,225,0,57,0,3,0,4,0
KIA,VENGA,386,300,0,86,0,20,0,49,0,10,0,0,0,11,0,1,0,1,0,3,0,9,0,9,0,3,0,4,0,1,0,0,0
LADA,RIVA,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0
LAMBORGHINI,OTHER,3,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCIA,DEDRA,3,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANCIA,OTHER,28,12,23,16,26,6,9,6,10,3,4,4,8,3,8,2,4,3,4,2,4,1,1,2,4,6,10,2,2,0,0,0,0
LANCIA,THEMA,6,5,44,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
LANDROVER,DEFENDER,118,41,5,77,11,32,5,33,5,28,4,12,2,14,2,11,2,18,4,12,2,13,1,13,1,14,2,11,2,1,0,0,0
LANDROVER,DEFENDER 110,13,4,12,9,41,5,21,4,19,4,19,1,2,0,0,1,2,2,15,1,7,1,1,2,4,1,2,1,7,0,0,0,0
LANDROVER,DEFENDER 110 2.5 300 TDI 5DR,17,6,21,11,43,4,14,7,29,4,14,2,8,3,8,3,8,2,8,2,5,2,7,1,5,1,5,1,2,0,0,0,0
LANDROVER,DEFENDER 110 XS,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANDROVER,DEFENDER 90,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANDROVER,DEFENDER 90 2.5 TD5 XS 3DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANDROVER,DISCOVERY,1292,407,0,885,1,254,0,333,0,432,0,199,0,165,0,125,0,88,0,369,0,27,0,95,0,185,0,59,0,14,0,7,0
LANDROVER,DISCOVERY 2.5 TD5 ES 5DR,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LANDROVER,DISCOVERY 3 TD V6 S 5DR,2,0,0,2,50,0,0,1,25,1,25,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0
LANDROVER,DISCOVERY 4,104,75,3,29,0,7,0,5,0,7,0,4,0,2,0,1,0,0,0,12,0,0,0,3,0,5,0,0,0,1,0,1,0
LANDROVER,FREELANDER,2305,865,0,1440,0,274,0,644,0,397,0,445,0,257,0,265,0,82,0,344,0,80,0,174,0,463,0,134,0,12,0,9,0
LANDROVER,FREELANDER 2,702,439,0,263,0,76,0,102,0,46,0,14,0,32,0,13,0,7,0,34,0,19,0,23,0,35,0,25,0,10,0,1,0
LANDROVER,FREELANDER 2.0 TD4 E 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
LANDROVER,OTHER,133,46,6,87,9,28,4,37,4,27,3,14,1,19,1,13,1,12,2,22,1,14,1,4,0,19,2,11,2,0,0,1,0
LANDROVER,RANGE ROVER,1567,736,0,831,0,214,0,277,0,227,0,136,0,173,0,110,0,27,0,227,0,99,0,45,0,159,0,51,0,17,0,9,0
LANDROVER,RANGE ROVER 2.7TD SPORT V6 HSE,3,1,16,2,50,0,0,1,16,1,16,0,0,0,0,0,0,0,0,1,16,1,16,0,0,0,0,0,0,0,0,1,33
LANDROVER,RANGE ROVER 2.7TD SPORT V6 S,3,0,0,3,33,1,11,1,11,0,0,0,0,0,0,1,11,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0
LANDROVER,RANGE ROVER 3.0TD6 VOGUE 5DR,2,1,25,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,1,25,0,0
LDV,MAXUS,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
LDV,OTHER,1,0,0,1,100,0,0,1,100,1,100,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0
LEXUS,430,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXUS,CT200H,137,122,2,15,0,1,0,6,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0
LEXUS,GS 450H,83,55,2,28,1,2,0,10,1,7,0,1,0,2,0,0,0,0,0,1,0,16,0,3,0,1,0,0,0,0,0,0,0
LEXUS,GS300,516,287,2,229,1,36,0,133,0,39,0,12,0,60,0,4,0,9,0,30,0,24,0,20,0,31,0,8,0,6,0,0,0
LEXUS,GS430,8,6,31,2,18,0,0,2,18,2,18,1,6,0,0,0,0,0,0,1,12,1,6,1,12,1,6,1,6,0,0,0,0
LEXUS,GS450,42,26,6,16,7,4,1,8,5,1,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
LEXUS,IS 200 2.0 SE 4DR,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXUS,IS 200 SPORT,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXUS,IS 220 D 2.2 SEL 4DR,3,2,33,1,33,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0
LEXUS,IS F,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
LEXUS,IS200,2158,958,0,1200,0,348,0,476,0,442,0,197,0,403,0,72,0,249,0,400,0,104,0,208,0,228,0,174,0,15,0,0,0
LEXUS,IS200 SE,1,0,0,1,100,0,0,1,100,1,100,1,100,1,100,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0
LEXUS,IS220,281,189,1,92,0,21,0,31,0,3,0,10,0,24,0,1,0,3,0,2,0,16,0,9,0,17,0,6,0,3,0,1,0
LEXUS,IS250,611,410,0,201,0,33,0,79,0,5,0,12,0,74,0,2,0,5,0,6,0,17,0,25,0,24,0,3,0,4,0,0,0
LEXUS,IS300,4,3,62,1,12,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,1,12,0,0,1,12,0,0,0,0,0,0
LEXUS,LS460,55,33,6,22,4,1,0,7,3,7,0,1,0,5,0,0,0,1,0,9,0,7,2,1,1,3,0,0,0,0,0,0,0
LEXUS,LS600,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXUS,OTHER,2462,1478,0,984,0,211,0,422,0,88,0,95,0,249,0,21,0,33,0,64,0,148,0,100,0,145,0,26,0,18,0,16,0
LEXUS,RX 350,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXUS,RX300,3,2,66,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0
LEXUS,RX400,5,4,50,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
LEXUS,RX450,263,215,1,48,0,7,0,12,0,4,0,1,0,11,0,0,0,0,0,2,0,5,0,3,0,1,0,0,0,1,0,8,0
LEYLAND,MGB,4,0,0,4,50,0,0,3,25,1,8,0,0,1,8,0,0,1,8,1,8,2,16,1,8,1,8,2,33,0,0,0,0
LEYLAND,MINI,57,18,10,39,21,13,9,18,9,18,12,5,2,6,2,6,2,15,7,18,12,3,2,4,2,10,5,11,5,0,0,0,0
LINCOLN,TOWNCAR,11,1,2,10,34,4,15,3,5,0,0,0,0,4,14,0,0,0,0,0,0,2,4,1,1,3,5,2,4,6,19,0,0
LOTUS,ELISE,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
LOTUS,OTHER,67,33,14,34,15,15,6,11,3,5,3,3,1,6,3,1,0,0,0,7,3,1,0,3,0,5,2,7,3,0,0,0,0
LTI,TXI SILVER LONDON TAXI 4DR A,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAKE UNSPECIFIED,OTHER,31,16,12,15,10,7,4,6,3,2,2,2,0,6,5,2,1,0,0,1,1,0,0,0,0,2,0,3,2,0,0,0,0
MAKE UNSPECIFIED,UNKNOWN MODEL,397,112,1,285,5,83,2,123,1,89,1,53,0,48,0,47,0,41,1,74,1,28,0,39,0,68,1,28,0,19,0,0,0
MASERATI,OTHER,59,24,9,35,8,19,4,8,1,5,2,3,2,7,1,1,0,1,0,7,1,4,0,5,0,5,0,2,0,1,0,0,0
MASERATI,QUATTROPORTE,2,1,50,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,121,313,94,1,219,3,41,0,65,0,62,0,67,0,50,0,37,0,118,1,31,0,23,0,21,0,90,1,11,0,3,0,0,0
MAZDA,2,1994,1466,0,528,0,117,0,138,0,144,0,42,0,150,0,23,0,15,0,120,0,71,0,31,0,47,0,24,0,3,0,0,0
MAZDA,3,8265,4632,0,3633,0,446,0,1580,0,1561,0,204,0,945,0,108,0,244,0,1284,0,673,0,200,0,204,0,153,0,21,0,2,0
MAZDA,3 EXECUTIVE 105PS,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,323,4082,1379,0,2703,0,505,0,924,0,741,0,485,0,689,0,257,0,1132,0,298,0,324,0,168,0,672,0,324,0,24,0,4,0
MAZDA,6,8096,4156,0,3940,0,750,0,1620,0,816,0,464,0,985,0,185,0,685,0,693,0,139,0,277,0,987,0,474,0,33,0,3,0
MAZDA,6 2.0 TS 5DR A,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,626,589,211,0,378,1,60,0,128,0,128,0,112,0,85,0,48,0,127,0,92,0,45,0,23,0,141,0,32,0,1,0,0,0
MAZDA,ATENZA,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,AXELA,12,9,24,3,8,0,0,0,0,2,5,0,0,2,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
MAZDA,BIANTE,5,4,50,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,BONGO,2,0,0,2,100,1,50,0,0,1,50,0,0,1,50,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,CAPELLA 2.0 GFEP,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,CX-5,128,112,2,16,0,6,0,3,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0
MAZDA,CX-7,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,DEMIO,1503,638,0,865,0,174,0,282,0,165,0,130,0,252,0,222,0,207,0,134,0,117,0,68,0,139,0,48,0,4,0,1,0
MAZDA,EUNOS-ROADSTER NA6CE 2DR,3,0,0,3,66,0,0,1,33,1,33,1,16,0,0,0,0,0,0,0,0,1,33,0,0,1,16,1,16,0,0,0,0
MAZDA,EUNOS-ROADSTER NB6C 2DR,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,MAZDA 5,1218,550,0,668,0,159,0,187,0,264,0,36,0,125,0,116,0,21,0,215,0,156,0,43,0,27,0,125,0,0,0,0,0
MAZDA,MPV,48,23,11,25,13,8,6,11,6,4,1,1,2,6,3,4,4,4,2,5,1,0,0,6,3,2,2,3,4,0,0,0,0
MAZDA,MX,384,194,1,190,2,29,0,62,0,21,0,44,0,35,0,19,0,45,0,10,0,13,0,18,0,59,0,32,0,1,0,0,0
MAZDA,MX-5,371,215,3,156,2,18,0,48,1,27,0,31,0,20,0,7,0,43,0,8,0,19,0,12,0,39,0,32,0,2,0,0,0
MAZDA,MX-6,80,33,3,47,2,9,0,22,1,7,0,7,0,9,0,3,0,15,0,5,0,2,0,1,0,11,0,0,0,0,0,1,0
MAZDA,OTHER,2670,1250,0,1420,0,320,0,613,0,363,0,204,0,382,0,74,0,152,0,274,0,146,0,103,0,284,0,122,0,12,0,2,0
MAZDA,PREMACY,174,44,1,130,4,22,0,61,2,44,0,23,0,33,2,14,0,47,0,19,0,8,0,18,0,34,0,15,0,0,0,0,0
MAZDA,RX7,3,0,0,3,66,0,0,1,16,1,33,1,33,1,16,0,0,1,33,1,33,0,0,1,16,1,33,0,0,0,0,0,0
MAZDA,RX8,346,179,0,167,1,18,0,63,0,50,0,8,0,41,0,4,0,34,0,4,0,26,0,18,0,9,0,154,1,1,0,0,0
MAZDA,TRIBUTE,116,45,1,71,2,22,0,25,0,16,0,12,0,16,0,8,0,16,0,10,0,2,0,11,0,9,0,8,0,1,0,1,0
MAZDA,VERISA,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAZDA,XEDOS,28,13,12,15,16,1,0,4,3,4,4,3,2,1,1,3,4,0,0,3,4,2,2,0,0,4,4,2,2,0,0,0,0
MERCEDES BENZ,111 CDI KA/L VITO 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,120 VITO CDI KA/E 5DR A,3,2,66,1,33,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,300 D W123 4DR,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,300 SL,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
MERCEDES BENZ,3235,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,500,2,1,25,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,614,4,2,37,2,37,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,A SERIES,327,158,2,169,2,33,0,62,0,42,0,28,0,42,0,13,0,9,0,29,0,30,0,35,0,36,0,10,0,2,0,0,0
MERCEDES BENZ,A140 CLASSIC SE,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,B SERIES,1035,628,0,407,0,64,0,169,0,117,0,48,0,82,0,49,0,14,0,84,0,99,0,36,0,58,0,3,0,2,0,1,0
MERCEDES BENZ,C 220 CDI/CLASSIC,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,C 320 AVANTGARDE 5DR A,2,1,25,1,25,0,0,1,25,1,25,1,25,1,25,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0
MERCEDES BENZ,C SERIES,5312,2981,0,2331,0,364,0,676,0,835,0,578,0,564,0,76,0,72,0,710,0,365,0,330,0,710,0,153,0,21,0,4,0
MERCEDES BENZ,C180,3675,1772,0,1903,0,263,0,552,0,716,0,402,0,422,0,51,0,90,0,601,0,308,0,267,0,495,0,116,0,25,0,2,0
MERCEDES BENZ,C180 ELEGANCE,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
MERCEDES BENZ,C180 KOMPRESSOR CLASSIC SE 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,C200 KOMP 1.8 AVANTGARDE 4DR A,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,C200 KOMP 1.8 ELEGANCE 4DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,C200 KOMPRESSOR,34,16,15,18,14,1,0,5,3,8,9,5,3,3,1,1,0,0,0,8,8,2,1,3,1,5,3,2,4,0,0,0,0
MERCEDES BENZ,C220,689,308,1,381,1,69,0,123,0,168,0,99,0,109,0,17,0,29,0,143,0,61,0,42,0,124,0,26,0,10,0,0,0
MERCEDES BENZ,CL,4,1,6,3,18,1,6,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
MERCEDES BENZ,CL 55 AMG 2DR AUTOMATIC,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,CL 600 5.5 2DR A,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,CL500,82,50,10,32,6,5,0,10,1,5,1,2,0,13,2,0,0,0,0,8,2,3,1,2,1,4,0,1,0,0,0,0,0
MERCEDES BENZ,CL600,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERCEDES BENZ,CLC SERIES,12,4,7,8,25,3,13,0,0,1,2,0,0,5,17,0,0,0,0,2,4,2,5,2,5,1,2,0,0,0,0,0,0
